frame,timestamp,u,v,x,y
140,5.833333333333333,836,307,2.128838300704956,-0.17797333002090454
141,5.875,827,288,2.032637596130371,-0.37911152839660645
142,5.916666666666667,812,263,1.872277021408081,-0.6437877416610718
143,5.958333333333333,797,244,1.711899757385254,-0.844977855682373
144,6.0,785,223,1.5834546089172363,-1.067260503768921
145,6.041666666666667,773,206,1.45501708984375,-1.2472138404846191
146,6.083333333333333,759,188,1.3051483631134033,-1.4377466440200806
147,6.125,748,176,1.187395691871643,-1.564779281616211
148,6.166666666666667,734,160,1.0374767780303955,-1.734118938446045
149,6.208333333333333,722,149,0.9089913368225098,-1.8505632877349854
150,6.25,709,138,0.7697858810424805,-1.9670079946517944
151,6.291666666666667,697,130,0.6413007378578186,-2.051727056503296
152,6.333333333333333,685,124,0.5128257274627686,-2.1153080463409424
153,6.375,672,116,0.37359511852264404,-2.2000200748443604
154,6.416666666666667,662,114,0.26654186844825745,-2.2213003635406494
155,6.458333333333333,649,111,0.12734074890613556,-2.2531795501708984
156,6.5,637,111,-0.001140402746386826,-2.253345012664795
157,6.541666666666667,625,111,-0.12964878976345062,-2.25349760055542
158,6.583333333333333,613,113,-0.25816112756729126,-2.2325081825256348
159,6.625,600,117,-0.3973977863788605,-2.1903789043426514
160,6.666666666666667,589,122,-0.5152287483215332,-2.1376407146453857
161,6.708333333333333,577,129,-0.6437937617301941,-2.063746929168701
162,6.75,567,135,-0.7509586811065674,-2.000382423400879
163,6.791666666666667,554,146,-0.8902963399887085,-1.8841350078582764
164,6.833333333333333,542,157,-1.0189571380615234,-1.7678314447402954
165,6.875,530,169,-1.147658109664917,-1.640897512435913
166,6.916666666666667,518,184,-1.2764005661010742,-1.48215651512146
167,6.958333333333333,507,200,-1.3944580554962158,-1.3127588033676147
168,7.0,494,214,-1.5340207815170288,-1.1644705533981323
169,7.041666666666667,483,232,-1.6521652936935425,-0.9737522006034851
170,7.083333333333333,472,254,-1.7703657150268555,-0.7405650019645691
171,7.125,459,276,-1.9100875854492188,-0.5072743892669678
172,7.166666666666667,447,298,-2.039111375808716,-0.2739053964614868
173,7.208333333333333,435,322,-2.168186664581299,-0.01924646645784378
