frame,timestamp,u,v,x,y
3,0.11325,835,228,-0.8735707998275757,-2.9279539585113525
4,0.151,796,251,-1.1489040851593018,-2.7113115787506104
5,0.18875,758,270,-1.4171712398529053,-2.5324013233184814
6,0.2265,720,289,-1.685437560081482,-2.3535265922546387
7,0.26425,686,309,-1.9254639148712158,-2.1652560234069824
8,0.302,655,326,-2.1443257331848145,-2.0052483081817627
9,0.33975,625,346,-2.3561336994171143,-1.8170063495635986
10,0.3775,596,361,-2.5609183311462402,-1.6758501529693604
11,0.41525,570,378,-2.744532823562622,-1.5158631801605225
12,0.453,547,397,-2.9069738388061523,-1.3370426893234253
13,0.49075,525,412,-3.0623934268951416,-1.1958801746368408
14,0.5285,503,427,-3.2178492546081543,-1.0547163486480713
15,0.56625,483,441,-3.3592092990875244,-0.9229581952095032
16,0.604,467,456,-3.472315549850464,-0.7817693948745728
17,0.64175,452,474,-3.5783731937408447,-0.612325131893158
18,0.6795,439,486,-3.6703269481658936,-0.49936068058013916
19,0.7172499999999999,427,501,-3.7552268505096436,-0.35813888907432556
20,0.755,415,514,-3.840158700942993,-0.2357379049062729
21,0.79275,407,528,-3.8967974185943604,-0.10390827804803848
22,0.8305,399,542,-3.953458309173584,0.027931930497288704
23,0.86825,395,554,-3.981806755065918,0.14094361662864685
24,0.906,386,581,-4.045638084411621,0.3952467143535614
25,0.94375,386,594,-4.045693874359131,0.5176894068717957
26,0.9815,387,608,-4.03868293762207,0.6495532393455505
27,1.01925,390,619,-4.017495155334473,0.7531546354293823
28,1.057,394,634,-3.9892609119415283,0.8944339156150818
29,1.09475,398,645,-3.9610090255737305,0.9980363845825195
30,1.1325,406,657,-3.904439687728882,1.111037015914917
31,1.17025,414,671,-3.8479037284851074,1.2428820133209229
32,1.208,424,683,-3.7771999835968018,1.3558722734451294
33,1.24575,436,695,-3.6923513412475586,1.4688491821289062
34,1.2835,448,708,-3.607532262802124,1.5912511348724365
35,1.32125,464,720,-3.4944088459014893,1.7042016983032227
36,1.359,480,734,-3.3813323974609375,1.8360040187835693
37,1.39675,495,746,-3.275331735610962,1.9489728212356567
38,1.4344999999999999,517,756,-3.1198134422302246,2.0430424213409424
39,1.47225,537,770,-2.9785139560699463,2.1748366355895996
40,1.51,558,780,-2.8301260471343994,2.268932819366455
41,1.54775,583,794,-2.6535232067108154,2.4007163047790527
42,1.5855,606,807,-2.4910709857940674,2.5231051445007324
43,1.62325,632,817,-2.3074092864990234,2.6172103881835938
44,1.661,660,831,-2.1096668243408203,2.7490358352661133
45,1.69875,687,842,-1.9189814329147339,2.8526058197021484
46,1.7365,716,854,-1.7141834497451782,2.965620756149292
47,1.7742499999999999,746,866,-1.5023274421691895,3.0786616802215576
48,1.812,913,926,-0.3228592574596405,3.6444690227508545
